Sample,Family,Genus,Species,Count,Length,Transect
SBY_20110622_SB_DOV_1,Pomacentridae,Pomacentrus,coelestis,1,43.88,1
SBY_20110622_SB_DOV_1,Pomacentridae,Pomacentrus,coelestis,1,45.35,1
SBY_20110622_SB_DOV_1,Pomacentridae,Pomacentrus,coelestis,1,46.17,1
SBY_20110622_SB_DOV_1,Pomacentridae,Pomacentrus,coelestis,1,50.19,1
SBY_20110622_SB_DOV_1,Pomacentridae,Pomacentrus,coelestis,1,51.21,1
SBY_20110622_SB_DOV_1,Chaetodontidae,Chaetodon,assarius,1,59.27,1
SBY_20110622_SB_DOV_1,Chaetodontidae,Chaetodon,assarius,1,60.45,1
SBY_20110622_SB_DOV_1,Labridae,Labroides,dimidiatus,1,65,1
SBY_20110622_SB_DOV_1,Scaridae,Chlorurus,sordidus,1,108.11,1
SBY_20110622_SB_DOV_1,Scaridae,Chlorurus,sordidus,1,117.18,1
SBY_20110622_SB_DOV_1,Scaridae,Chlorurus,sordidus,1,119.13,1
SBY_20110622_SB_DOV_1,Scaridae,Chlorurus,sordidus,1,119.82,1
SBY_20110622_SB_DOV_1,Labridae,Thalassoma,lutescens,1,123.05,1
SBY_20110622_SB_DOV_1,Scaridae,Chlorurus,sordidus,1,130.15,1
SBY_20110622_SB_DOV_1,Scaridae,Chlorurus,sordidus,1,132.58,1
SBY_20110622_SB_DOV_1,Labridae,Thalassoma,lunare,1,132.65,1
SBY_20110622_SB_DOV_1,Labridae,Thalassoma,lutescens,1,161.4,1
SBY_20110622_SB_DOV_1,Scaridae,Chlorurus,sordidus,1,164.69,1
SBY_20110622_SB_DOV_1,Scaridae,Scarus,ghobban,1,171.14,1
SBY_20110622_SB_DOV_1,Labridae,Thalassoma,lunare,1,183.32,1
SBY_20110622_SB_DOV_1,Labridae,Thalassoma,lutescens,1,195.97,1
SBY_20110622_SB_DOV_1,Nemipteridae,Pentapodus,vitta,1,230.84,1
SBY_20110622_SB_DOV_1,Acanthuridae,Acanthurus,grammoptilus,1,237.77,1
SBY_20110622_SB_DOV_1,Haemulidae,Plectorhinchus,flavomaculatus,1,305.01,1
SBY_20110622_SB_DOV_1,Acanthuridae,Acanthurus,grammoptilus,1,341.13,1
SBY_20110622_SB_DOV_2,Pomacentridae,Dascyllus,reticulatus,1,36.29,2
SBY_20110622_SB_DOV_2,Pomacentridae,Dascyllus,trimaculatus,1,46.05,2
SBY_20110622_SB_DOV_2,Pomacentridae,Pomacentrus,coelestis,1,46.85,2
SBY_20110622_SB_DOV_2,Pomacentridae,Pomacentrus,coelestis,1,48.4,2
SBY_20110622_SB_DOV_2,Pomacentridae,Pomacentrus,coelestis,1,50.06,2
SBY_20110622_SB_DOV_2,Pomacentridae,Pomacentrus,coelestis,1,50.84,2
SBY_20110622_SB_DOV_2,Pomacentridae,Dascyllus,trimaculatus,1,52.6,2
SBY_20110622_SB_DOV_2,Pomacentridae,Pomacentrus,coelestis,1,56.64,2
SBY_20110622_SB_DOV_2,Pomacentridae,Dascyllus,trimaculatus,1,66.94,2
SBY_20110622_SB_DOV_2,Scaridae,Chlorurus,sordidus,1,106.2,2
SBY_20110622_SB_DOV_2,Labridae,Thalassoma,lunare,1,106.37,2
SBY_20110622_SB_DOV_2,Pomacentridae,Chromis,westaustralis,1,108.88,2
SBY_20110622_SB_DOV_2,Labridae,Unknown,spp,1,115.6,2
SBY_20110622_SB_DOV_2,Pomacentridae,Stegastes,obreptus,1,118.27,2
SBY_20110622_SB_DOV_2,Scaridae,Scarus,ghobban,1,120.24,2
SBY_20110622_SB_DOV_2,Scaridae,Chlorurus,sordidus,1,120.83,2
SBY_20110622_SB_DOV_2,Scaridae,Chlorurus,sordidus,1,129.26,2
SBY_20110622_SB_DOV_2,Chaetodontidae,Chaetodon,trifascialis,1,130.97,2
SBY_20110622_SB_DOV_2,Scaridae,Chlorurus,sordidus,1,134.01,2
SBY_20110622_SB_DOV_2,Pomacentridae,Abudefduf,bengalensis,1,138.37,2
SBY_20110622_SB_DOV_2,Nemipteridae,Pentapodus,vitta,1,158.47,2
SBY_20110622_SB_DOV_2,Labridae,Thalassoma,lutescens,1,177.74,2
SBY_20110622_SB_DOV_2,Scaridae,Chlorurus,sordidus,1,180.65,2
SBY_20110622_SB_DOV_2,Nemipteridae,Pentapodus,vitta,1,182.25,2
SBY_20110622_SB_DOV_2,Pomacentridae,Abudefduf,bengalensis,1,184.96,2
SBY_20110622_SB_DOV_2,Haemulidae,Plectorhinchus,flavomaculatus,1,199,2
SBY_20110622_SB_DOV_2,Nemipteridae,Pentapodus,vitta,1,199.21,2
SBY_20110622_SB_DOV_2,Labridae,Thalassoma,lutescens,1,200.01,2
SBY_20110622_SB_DOV_2,Kyphosidae,Kyphosus,cornelii,1,211.9,2
SBY_20110622_SB_DOV_2,Nemipteridae,Pentapodus,vitta,1,215.59,2
SBY_20110622_SB_DOV_2,Nemipteridae,Pentapodus,vitta,1,219.13,2
SBY_20110622_SB_DOV_2,Haemulidae,Plectorhinchus,flavomaculatus,1,265.38,2
SBY_20110622_SB_DOV_2,Haemulidae,Plectorhinchus,flavomaculatus,1,289.35,2
SBY_20110622_SB_DOV_2,Haemulidae,Plectorhinchus,flavomaculatus,1,370.17,2
SBY_20110622_SB_DOV_2,Haemulidae,Plectorhinchus,flavomaculatus,1,384.08,2
SBY_20110622_SB_DOV_3,Chaetodontidae,Chaetodon,assarius,1,62.93,3
SBY_20110622_SB_DOV_3,Acanthuridae,Acanthurus,triostegus,1,87.45,3
SBY_20110622_SB_DOV_3,Acanthuridae,Acanthurus,triostegus,1,88.5,3
SBY_20110622_SB_DOV_3,Acanthuridae,Acanthurus,grammoptilus,1,88.64,3
SBY_20110622_SB_DOV_3,Acanthuridae,Acanthurus,triostegus,1,123.23,3
SBY_20110622_SB_DOV_3,Scaridae,Chlorurus,sordidus,1,147.75,3
SBY_20110622_SB_DOV_3,Labridae,Thalassoma,lutescens,1,161.12,3
SBY_20110622_SB_DOV_3,Kyphosidae,Kyphosus,cornelii,1,200.93,3
SBY_20110622_SB_DOV_3,Kyphosidae,Kyphosus,cornelii,1,235.02,3
SBY_20110622_SB_DOV_3,Haemulidae,Plectorhinchus,flavomaculatus,1,366.74,3
SBY_20110622_SB_DOV_3,Scaridae,Scarus,ghobban,1,569.95,3
SBY_20110622_SB_DOV_4,Pomacentridae,Dascyllus,trimaculatus,1,35.19,4
SBY_20110622_SB_DOV_4,Pomacentridae,Pomacentrus,coelestis,1,41.85,4
SBY_20110622_SB_DOV_4,Pomacentridae,Pomacentrus,coelestis,1,42.13,4
SBY_20110622_SB_DOV_4,Pomacentridae,Pomacentrus,coelestis,1,51.52,4
SBY_20110622_SB_DOV_4,Pomacentridae,Pomacentrus,coelestis,1,52.4,4
SBY_20110622_SB_DOV_4,Pomacentridae,Dascyllus,reticulatus,1,53.69,4
SBY_20110622_SB_DOV_4,Pomacentridae,Pomacentrus,coelestis,1,54.16,4
SBY_20110622_SB_DOV_4,Pomacentridae,Pomacentrus,coelestis,1,54.17,4
SBY_20110622_SB_DOV_4,Pomacentridae,Abudefduf,sexfasciatus,1,58.08,4
SBY_20110622_SB_DOV_4,Pomacentridae,Pomacentrus,coelestis,1,58.36,4
SBY_20110622_SB_DOV_4,Pomacentridae,Pomacentrus,coelestis,1,60.76,4
SBY_20110622_SB_DOV_4,Pomacentridae,Pomacentrus,coelestis,1,62.57,4
SBY_20110622_SB_DOV_4,Pomacentridae,Abudefduf,sexfasciatus,1,65.12,4
SBY_20110622_SB_DOV_4,Pomacentridae,Abudefduf,sexfasciatus,1,65.95,4
SBY_20110622_SB_DOV_4,Pomacentridae,Abudefduf,sexfasciatus,1,68.28,4
SBY_20110622_SB_DOV_4,Pomacentridae,Abudefduf,sexfasciatus,1,69.36,4
SBY_20110622_SB_DOV_4,Pomacentridae,Pomacentrus,coelestis,1,69.66,4
SBY_20110622_SB_DOV_4,Pomacentridae,Abudefduf,sexfasciatus,1,70.49,4
SBY_20110622_SB_DOV_4,Pomacentridae,Abudefduf,sexfasciatus,1,71.81,4
SBY_20110622_SB_DOV_4,Pomacentridae,Abudefduf,sexfasciatus,1,79.86,4
SBY_20110622_SB_DOV_4,Pomacentridae,Abudefduf,sexfasciatus,1,81.09,4
SBY_20110622_SB_DOV_4,Pomacentridae,Abudefduf,sexfasciatus,1,81.5,4
SBY_20110622_SB_DOV_4,Pomacentridae,Abudefduf,sexfasciatus,1,82.14,4
SBY_20110622_SB_DOV_4,Pomacentridae,Chromis,westaustralis,1,83.98,4
SBY_20110622_SB_DOV_4,Chaetodontidae,Chaetodon,plebeius,1,84.27,4
SBY_20110622_SB_DOV_4,Pomacentridae,Stegastes,obreptus,1,88.28,4
SBY_20110622_SB_DOV_4,Pomacentridae,Abudefduf,sexfasciatus,1,89.57,4
SBY_20110622_SB_DOV_4,Pomacentridae,Abudefduf,sexfasciatus,1,94.02,4
SBY_20110622_SB_DOV_4,Pomacentridae,Abudefduf,sexfasciatus,1,103.65,4
SBY_20110622_SB_DOV_4,Pomacentridae,Chromis,westaustralis,1,104.85,4
SBY_20110622_SB_DOV_4,Pomacentridae,Abudefduf,sexfasciatus,1,108.8,4
SBY_20110622_SB_DOV_4,Acanthuridae,Acanthurus,grammoptilus,1,122.53,4
SBY_20110622_SB_DOV_4,Pomacentridae,Abudefduf,sexfasciatus,1,128.39,4
SBY_20110622_SB_DOV_4,Labridae,Thalassoma,lunare,1,131.97,4
SBY_20110622_SB_DOV_4,Pomacentridae,Abudefduf,sexfasciatus,1,134.23,4
SBY_20110622_SB_DOV_4,Labridae,Thalassoma,lunare,1,174.92,4
SBY_20110622_SB_DOV_4,Pomacanthidae,Pomacanthus,semicirculatus,1,198.61,4
SBY_20110622_SB_DOV_4,Acanthuridae,Acanthurus,grammoptilus,1,206.26,4
SBY_20110622_SB_DOV_4,Labridae,Thalassoma,lunare,1,210.38,4
SBY_20110622_SB_DOV_4,Labridae,Thalassoma,lunare,1,220.02,4
SBY_20110622_SB_DOV_4,Labridae,Thalassoma,lunare,1,223.55,4
SBY_20110622_SB_DOV_4,Labridae,Thalassoma,lunare,1,224.63,4
SBY_20110622_SB_DOV_4,Acanthuridae,Acanthurus,grammoptilus,1,241.28,4
SBY_20110622_SB_DOV_4,Labridae,Choerodon,rubescens,1,331.84,4
SBY_20110622_SB_DOV_4,Labridae,Coris,auricularis,1,339.09,4
SBY_20110622_SB_DOV_4,Acanthuridae,Acanthurus,grammoptilus,1,350.89,4
SBY_20110622_SB_DOV_5,Pomacentridae,Pomacentrus,coelestis,1,48.99,5
SBY_20110622_SB_DOV_5,Pomacentridae,Pomacentrus,coelestis,1,49.47,5
SBY_20110622_SB_DOV_5,Pomacentridae,Pomacentrus,coelestis,1,52.32,5
SBY_20110622_SB_DOV_5,Pomacentridae,Pomacentrus,coelestis,1,54.68,5
SBY_20110622_SB_DOV_5,Pomacentridae,Pomacentrus,coelestis,1,56.2,5
SBY_20110622_SB_DOV_5,Pomacentridae,Pomacentrus,coelestis,1,60.09,5
SBY_20110622_SB_DOV_5,Pomacentridae,Pomacentrus,coelestis,1,61.04,5
SBY_20110622_SB_DOV_5,Pomacentridae,Pomacentrus,coelestis,1,61.1,5
SBY_20110622_SB_DOV_5,Pomacentridae,Dascyllus,reticulatus,1,61.18,5
SBY_20110622_SB_DOV_5,Pomacentridae,Pomacentrus,coelestis,1,65.56,5
SBY_20110622_SB_DOV_5,Pomacentridae,Pomacentrus,coelestis,1,69.88,5
SBY_20110622_SB_DOV_5,Labridae,Labroides,dimidiatus,1,69.9,5
SBY_20110622_SB_DOV_5,Pomacentridae,Abudefduf,sexfasciatus,1,90.56,5
SBY_20110622_SB_DOV_5,Labridae,Thalassoma,lunare,1,101.63,5
SBY_20110622_SB_DOV_5,Pomacentridae,Abudefduf,sexfasciatus,1,105.77,5
SBY_20110622_SB_DOV_5,Labridae,Thalassoma,lunare,1,108.34,5
SBY_20110622_SB_DOV_5,Pomacentridae,Stegastes,obreptus,1,117.53,5
SBY_20110622_SB_DOV_5,Chaetodontidae,Chaetodon,trifascialis,1,121.48,5
SBY_20110622_SB_DOV_5,Pomacentridae,Abudefduf,sexfasciatus,1,124.74,5
SBY_20110622_SB_DOV_5,Labridae,Thalassoma,lunare,1,126.52,5
SBY_20110622_SB_DOV_5,Labridae,Thalassoma,lunare,1,129.25,5
SBY_20110622_SB_DOV_5,Pomacentridae,Stegastes,obreptus,1,137.63,5
SBY_20110622_SB_DOV_5,Pomacentridae,Stegastes,obreptus,1,137.72,5
SBY_20110622_SB_DOV_5,Labridae,Thalassoma,lutescens,1,137.99,5
SBY_20110622_SB_DOV_5,Labridae,Thalassoma,lunare,1,151.28,5
SBY_20110622_SB_DOV_5,Mullidae,Parupeneus,spilurus,1,155.86,5
SBY_20110622_SB_DOV_5,Scaridae,Chlorurus,sordidus,1,156.41,5
SBY_20110622_SB_DOV_5,Nemipteridae,Pentapodus,vitta,1,190.26,5
SBY_20110622_SB_DOV_5,Labridae,Choerodon,rubescens,1,202.89,5
SBY_20110622_SB_DOV_5,Nemipteridae,Pentapodus,vitta,1,205.78,5
SBY_20110622_SB_DOV_5,Nemipteridae,Pentapodus,vitta,1,207.8,5
SBY_20110622_SB_DOV_5,Nemipteridae,Pentapodus,vitta,1,211.54,5
SBY_20110622_SB_DOV_5,Labridae,Thalassoma,lutescens,1,215.93,5
SBY_20110622_SB_DOV_5,Nemipteridae,Pentapodus,vitta,1,220.22,5
SBY_20110622_SB_DOV_5,Labridae,Choerodon,rubescens,1,277.32,5
SBY_20110622_SB_DOV_5,Labridae,Coris,auricularis,1,327.03,5
SBY_20110622_SB_DOV_5,Kyphosidae,Kyphosus,cornelii,1,332.37,5
SBY_20110622_SB_DOV_5,Labridae,Coris,auricularis,1,352.06,5
SBY_20110622_SB_DOV_6,Chaetodontidae,Chaetodon,trifascialis,1,67.66,6
SBY_20110622_SB_DOV_6,Pomacentridae,Stegastes,obreptus,1,98.93,6
SBY_20110622_SB_DOV_6,Pomacentridae,Stegastes,obreptus,1,122.15,6
SBY_20110622_SB_DOV_6,Chaetodontidae,Chaetodon,trifascialis,1,127.21,6
SBY_20110622_SB_DOV_6,Pomacentridae,Stegastes,obreptus,1,133.65,6
SBY_20110622_SB_DOV_6,Pomacentridae,Stegastes,obreptus,1,138.51,6
SBY_20110622_SB_DOV_6,Labridae,Thalassoma,lutescens,1,146.92,6
SBY_20110622_SB_DOV_6,Labridae,Thalassoma,lutescens,1,202.26,6
SBY_20110622_SB_DOV_6,Labridae,Coris,auricularis,1,272.69,6
SBY_20110622_SB_DOV_6,Labridae,Coris,auricularis,1,311.63,6
SBY_20110622_SB_DOV_6,Labridae,Coris,auricularis,1,314.35,6
SBY_20110623_BF_DOV_1,Pomacentridae,Neopomacentrus,filamentosus,1,38.32,1
SBY_20110623_BF_DOV_1,Pomacentridae,Neopomacentrus,filamentosus,1,47.53,1
SBY_20110623_BF_DOV_1,Pomacentridae,Neopomacentrus,filamentosus,1,50.79,1
SBY_20110623_BF_DOV_1,Pomacentridae,Neopomacentrus,filamentosus,1,51.26,1
SBY_20110623_BF_DOV_1,Pomacentridae,Neopomacentrus,filamentosus,1,52.3,1
SBY_20110623_BF_DOV_1,Pomacentridae,Abudefduf,bengalensis,1,84.97,1
SBY_20110623_BF_DOV_2,Pomacentridae,Neopomacentrus,filamentosus,1,35.77,2
SBY_20110623_BF_DOV_2,Pomacentridae,Neopomacentrus,filamentosus,1,38.57,2
SBY_20110623_BF_DOV_2,Pomacentridae,Neopomacentrus,filamentosus,1,40.36,2
SBY_20110623_BF_DOV_2,Pomacentridae,Abudefduf,bengalensis,1,107.13,2
SBY_20110623_BF_DOV_2,Pomacentridae,Abudefduf,bengalensis,1,124.78,2
SBY_20110623_BF_DOV_2,Pomacentridae,Abudefduf,bengalensis,1,127.92,2
SBY_20110623_BF_DOV_2,Pomacentridae,Abudefduf,bengalensis,1,130.95,2
SBY_20110623_BF_DOV_2,Pomacentridae,Abudefduf,bengalensis,1,134.19,2
SBY_20110623_BF_DOV_2,Pomacentridae,Abudefduf,bengalensis,1,136.39,2
SBY_20110623_BF_DOV_2,Pomacentridae,Abudefduf,bengalensis,1,139.71,2
SBY_20110623_BF_DOV_2,Pomacentridae,Abudefduf,bengalensis,1,145.04,2
SBY_20110623_BF_DOV_2,Pomacentridae,Abudefduf,bengalensis,1,147.07,2
SBY_20110623_BF_DOV_2,Pomacentridae,Abudefduf,bengalensis,1,149.65,2
SBY_20110623_BF_DOV_2,Pomacentridae,Abudefduf,bengalensis,1,153.68,2
